transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN207016,USR50234,Groww - SIP Investment,Monthly SIP investment,1000,Investment,expense,Net Banking,Savings Account,2036-08-15,INR,Bhopal,Yes
TXN207017,USR50234,Income Tax Advance Payment,Advance tax payment,660.59,Tax,expense,Net Banking,Savings Account,2036-08-20,INR,Bhopal,Yes
TXN207018,USR50234,Local Clinic,Pharmacy / clinic payment,297.91,Healthcare,expense,Cash,Savings Account,2036-08-24,INR,Bhopal,No
TXN207019,USR50234,Local Coaching Class Fee,Course / coaching fee,771.5,Education,expense,Cash,Savings Account,2036-08-25,INR,Bhopal,No
TXN207020,USR50234,Local Cinema Hall,Entertainment purchase,271.51,Entertainment,expense,Cash,Savings Account,2036-08-25,INR,Bhopal,No
TXN207021,USR50234,Udemy,Course / coaching fee,581.13,Education,expense,UPI,Savings Account,2036-08-27,INR,Bhopal,No
TXN207022,USR50234,Sabzi Mandi,Grocery purchase,527.26,Groceries,expense,UPI,Savings Account,2036-08-29,INR,Bhopal,No
TXN207023,USR50234,Local Pharmacy,Pharmacy / clinic payment,453.25,Healthcare,expense,Cash,Savings Account,2036-08-29,INR,Bhopal,No
TXN207024,USR50234,Local Dhaba,Food order / dining,259.61,Food & Dining,expense,Cash,Savings Account,2036-08-29,INR,Bhopal,No
TXN208001,USR50234,Om Traders Pvt Ltd - Salary,Monthly salary credit,45000,Salary,income,Net Banking,Savings Account,2036-09-01,INR,Bhopal,Yes
TXN208002,USR50234,City Bus Pass,Local commute expense,116.17,Transportation,expense,UPI,Savings Account,2036-09-01,INR,Bhopal,No
TXN208003,USR50234,Netflix Mobile Plan,Monthly subscription,149,Subscriptions,expense,UPI,Savings Account,2036-09-02,INR,Bhopal,Yes
TXN208004,USR50234,Courier - Delhivery,Miscellaneous expense,361.91,Other,expense,Cash,Savings Account,2036-09-02,INR,Bhopal,No
TXN208005,USR50234,Verma Estate - Landlord,Monthly house rent,8000,Housing & Rent,expense,Net Banking,Savings Account,2036-09-03,INR,Bhopal,Yes
TXN208006,USR50234,Spotify Premium,Monthly subscription,119,Subscriptions,expense,UPI,Savings Account,2036-09-04,INR,Bhopal,Yes
TXN208007,USR50234,IRCTC,Travel booking,580.64,Travel,expense,Net Banking,Savings Account,2036-09-04,INR,Bhopal,No
TXN208008,USR50234,Local Coaching Class Fee,Course / coaching fee,707.93,Education,expense,Cash,Savings Account,2036-09-04,INR,Bhopal,No
TXN208009,USR50234,MP Electricity Board,Electricity bill payment,584.03,Utilities,expense,UPI,Savings Account,2036-09-05,INR,Bhopal,Yes
TXN208010,USR50234,IRCTC,Travel booking,683.48,Travel,expense,Net Banking,Savings Account,2036-09-05,INR,Bhopal,No
TXN208011,USR50234,Jio Fiber,Broadband monthly bill,499,Utilities,expense,UPI,Savings Account,2036-09-06,INR,Bhopal,Yes
TXN208012,USR50234,Local Pharmacy,Pharmacy / clinic payment,453.49,Healthcare,expense,Cash,Savings Account,2036-09-06,INR,Bhopal,No
TXN208013,USR50234,Municipal Water Bill,Water bill payment,181.01,Utilities,expense,Net Banking,Savings Account,2036-09-07,INR,Bhopal,Yes
TXN208014,USR50234,Swiggy,Food order / dining,150.8,Food & Dining,expense,UPI,Savings Account,2036-09-07,INR,Bhopal,No
TXN208015,USR50234,Bajaj Finserv Phone EMI,Mobile phone EMI,1600,EMI,expense,Net Banking,Savings Account,2036-09-08,INR,Bhopal,Yes
TXN208016,USR50234,LIC Premium,Life insurance premium,950,Insurance,expense,Net Banking,Savings Account,2036-09-10,INR,Bhopal,Yes
TXN208017,USR50234,RD Auto-Debit - SBI Bank,Recurring deposit auto-transfer,1000,Savings,expense,Net Banking,Savings Account,2036-09-12,INR,Bhopal,Yes
TXN208018,USR50234,Local Coaching Class Fee,Course / coaching fee,509.46,Education,expense,Cash,Savings Account,2036-09-12,INR,Bhopal,No
TXN208019,USR50234,City Bus Pass,Local commute expense,60.13,Transportation,expense,Cash,Savings Account,2036-09-12,INR,Bhopal,No
TXN208020,USR50234,Local Tuition Income,Freelance / tuition income received,2544.7,Freelancing,income,Net Banking,Savings Account,2036-09-15,INR,Bhopal,No
TXN208021,USR50234,Groww - SIP Investment,Monthly SIP investment,1000,Investment,expense,Net Banking,Savings Account,2036-09-15,INR,Bhopal,Yes
TXN208022,USR50234,Income Tax Advance Payment,Advance tax payment,481.89,Tax,expense,Net Banking,Savings Account,2036-09-20,INR,Bhopal,Yes
TXN208023,USR50234,New Market Bhopal,Shopping purchase,308.65,Shopping,expense,UPI,Savings Account,2036-09-22,INR,Bhopal,No
TXN208024,USR50234,Groww - Dividend Payout,Investment payout received,578.51,Investments,income,Net Banking,Savings Account,2036-09-25,INR,Bhopal,No
TXN208025,USR50234,Local ATM Withdrawal,Miscellaneous expense,202.87,Other,expense,Cash,Savings Account,2036-09-25,INR,Bhopal,No
TXN208026,USR50234,Udemy,Course / coaching fee,703.59,Education,expense,UPI,Savings Account,2036-09-25,INR,Bhopal,No
TXN209001,USR50234,Om Traders Pvt Ltd - Salary,Monthly salary credit,47000,Salary,income,Net Banking,Savings Account,2036-10-01,INR,Bhopal,Yes
TXN209002,USR50234,Netflix Mobile Plan,Monthly subscription,149,Subscriptions,expense,UPI,Savings Account,2036-10-02,INR,Bhopal,Yes
TXN209003,USR50234,Verma Estate - Landlord,Monthly house rent,8000,Housing & Rent,expense,Net Banking,Savings Account,2036-10-03,INR,Bhopal,Yes
TXN209004,USR50234,Udemy,Course / coaching fee,753.48,Education,expense,Cash,Savings Account,2036-10-03,INR,Bhopal,No
TXN209005,USR50234,IRCTC,Travel booking,793.47,Travel,expense,Net Banking,Savings Account,2036-10-03,INR,Bhopal,No
TXN209006,USR50234,Spotify Premium,Monthly subscription,119,Subscriptions,expense,UPI,Savings Account,2036-10-04,INR,Bhopal,Yes
TXN209007,USR50234,MP Electricity Board,Electricity bill payment,744.31,Utilities,expense,UPI,Savings Account,2036-10-05,INR,Bhopal,Yes
TXN209008,USR50234,Ola Cabs,Local commute expense,252.82,Transportation,expense,UPI,Savings Account,2036-10-05,INR,Bhopal,No
TXN209009,USR50234,Jio Fiber,Broadband monthly bill,499,Utilities,expense,UPI,Savings Account,2036-10-06,INR,Bhopal,Yes
TXN209010,USR50234,IRCTC,Travel booking,491.47,Travel,expense,Net Banking,Savings Account,2036-10-06,INR,Bhopal,No
TXN209011,USR50234,Municipal Water Bill,Water bill payment,126.14,Utilities,expense,Net Banking,Savings Account,2036-10-07,INR,Bhopal,Yes
TXN209012,USR50234,Bajaj Finserv Phone EMI,Mobile phone EMI,1600,EMI,expense,Net Banking,Savings Account,2036-10-08,INR,Bhopal,Yes
TXN209013,USR50234,LIC Premium,Life insurance premium,950,Insurance,expense,Net Banking,Savings Account,2036-10-10,INR,Bhopal,Yes
TXN209014,USR50234,Local Pharmacy,Pharmacy / clinic payment,121.0,Healthcare,expense,Cash,Savings Account,2036-10-10,INR,Bhopal,No
TXN209015,USR50234,Local Market,Shopping purchase,995.83,Shopping,expense,Cash,Savings Account,2036-10-11,INR,Bhopal,No
TXN209016,USR50234,RD Auto-Debit - SBI Bank,Recurring deposit auto-transfer,1000,Savings,expense,Net Banking,Savings Account,2036-10-12,INR,Bhopal,Yes
TXN209017,USR50234,Local Gaming Cafe,Entertainment purchase,106.81,Entertainment,expense,Cash,Savings Account,2036-10-13,INR,Bhopal,No
TXN209018,USR50234,Groww - SIP Investment,Monthly SIP investment,1000,Investment,expense,Net Banking,Savings Account,2036-10-15,INR,Bhopal,Yes
TXN209019,USR50234,Government Hospital OPD,Pharmacy / clinic payment,301.84,Healthcare,expense,Cash,Savings Account,2036-10-15,INR,Bhopal,No
TXN209020,USR50234,Local Coaching Class Fee,Course / coaching fee,946.65,Education,expense,UPI,Savings Account,2036-10-17,INR,Bhopal,No
TXN209021,USR50234,Local Market,Shopping purchase,883.09,Shopping,expense,UPI,Savings Account,2036-10-19,INR,Bhopal,No
TXN209022,USR50234,Local Tuition Income,Freelance / tuition income received,2283.92,Freelancing,income,UPI,Savings Account,2036-10-20,INR,Bhopal,No
TXN209023,USR50234,Income Tax Advance Payment,Advance tax payment,328.74,Tax,expense,Net Banking,Savings Account,2036-10-20,INR,Bhopal,Yes
TXN209024,USR50234,IRCTC,Travel booking,973.57,Travel,expense,UPI,Savings Account,2036-10-25,INR,Bhopal,No
TXN209025,USR50234,Redbus,Travel booking,770.17,Travel,expense,Net Banking,Savings Account,2036-10-29,INR,Bhopal,No
