transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN605029,USR30891,Great Learning Course,Online course payment,972.89,Education,expense,Credit Card,Credit Card,2030-06-24,INR,Bengaluru,No
TXN605030,USR30891,Amazon.in,Online/offline shopping purchase,1385.41,Shopping,expense,UPI,Savings Account,2030-06-26,INR,Bengaluru,No
TXN605031,USR30891,Manipal Hospital Emergency Ward,Emergency room visit and treatment,17291.27,Healthcare,expense,Credit Card,Credit Card,2030-06-28,INR,Bengaluru,No
TXN605032,USR30891,PVR Cinemas,Entertainment purchase,461.05,Entertainment,expense,UPI,Savings Account,2030-06-28,INR,Bengaluru,No
TXN605033,USR30891,BookMyShow,Entertainment purchase,201.94,Entertainment,expense,Credit Card,Credit Card,2030-06-29,INR,Bengaluru,No
TXN606001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,97000,Salary,income,Net Banking,Savings Account,2030-07-01,INR,Bengaluru,Yes
TXN606002,USR30891,IRCTC,Travel booking,2680.95,Travel,expense,Net Banking,Savings Account,2030-07-01,INR,Bengaluru,No
TXN606003,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2030-07-02,INR,Bengaluru,Yes
TXN606004,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2030-07-02,INR,Bengaluru,Yes
TXN606005,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2030-07-03,INR,Bengaluru,Yes
TXN606006,USR30891,Local Gaming Cafe,Entertainment purchase,377.7,Entertainment,expense,UPI,Savings Account,2030-07-03,INR,Bengaluru,No
TXN606007,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2030-07-04,INR,Bengaluru,Yes
TXN606008,USR30891,IndiGo Airlines,Travel booking,1046.51,Travel,expense,Credit Card,Credit Card,2030-07-04,INR,Bengaluru,No
TXN606009,USR30891,BESCOM Electricity,Electricity bill payment,1385.81,Utilities,expense,UPI,Savings Account,2030-07-05,INR,Bengaluru,Yes
TXN606010,USR30891,Swiggy,Food order / dining,646.34,Food & Dining,expense,Cash,Savings Account,2030-07-05,INR,Bengaluru,No
TXN606011,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2030-07-06,INR,Bengaluru,Yes
TXN606012,USR30891,BWSSB Water Bill,Water bill payment,424.85,Utilities,expense,Net Banking,Savings Account,2030-07-07,INR,Bengaluru,Yes
TXN606013,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2030-07-08,INR,Bengaluru,Yes
TXN606014,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2030-07-10,INR,Bengaluru,Yes
TXN606015,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1339.89,Healthcare,expense,Debit Card,Savings Account,2030-07-11,INR,Bengaluru,No
TXN606016,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2030-07-12,INR,Bengaluru,Yes
TXN606017,USR30891,Domino's Pizza,Food order / dining,572.84,Food & Dining,expense,Credit Card,Credit Card,2030-07-12,INR,Bengaluru,No
TXN606018,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2030-07-15,INR,Bengaluru,Yes
TXN606019,USR30891,Coursera Subscription,Online course payment,917.61,Education,expense,Credit Card,Credit Card,2030-07-15,INR,Bengaluru,No
TXN606020,USR30891,Fiverr Freelance Order,Freelance project payment received,5388.07,Freelancing,income,UPI,Savings Account,2030-07-16,INR,Bengaluru,No
TXN606021,USR30891,Myntra,Online/offline shopping purchase,1635.84,Shopping,expense,UPI,Savings Account,2030-07-17,INR,Bengaluru,No
TXN606022,USR30891,GST Payment - Freelance,Advance tax / GST payment,932.56,Tax,expense,Net Banking,Savings Account,2030-07-20,INR,Bengaluru,Yes
TXN606023,USR30891,Flipkart,Online/offline shopping purchase,2000.43,Shopping,expense,UPI,Savings Account,2030-07-20,INR,Bengaluru,No
TXN606024,USR30891,Tata 1mg,Pharmacy / clinic payment,1142.42,Healthcare,expense,UPI,Savings Account,2030-07-21,INR,Bengaluru,No
TXN606025,USR30891,Local Gaming Cafe,Entertainment purchase,667.93,Entertainment,expense,UPI,Savings Account,2030-07-21,INR,Bengaluru,No
TXN606026,USR30891,Domino's Pizza,Food order / dining,593.41,Food & Dining,expense,Credit Card,Credit Card,2030-07-22,INR,Bengaluru,No
TXN606027,USR30891,Tata 1mg,Pharmacy / clinic payment,1459.59,Healthcare,expense,Cash,Savings Account,2030-07-23,INR,Bengaluru,No
TXN606028,USR30891,Udemy,Online course payment,1878.05,Education,expense,Credit Card,Credit Card,2030-07-24,INR,Bengaluru,No
TXN606029,USR30891,Uber,Ride / fuel expense,144.85,Transportation,expense,UPI,Savings Account,2030-07-25,INR,Bengaluru,No
TXN606030,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1118.07,Healthcare,expense,UPI,Savings Account,2030-07-25,INR,Bengaluru,No
TXN606031,USR30891,Tata 1mg,Pharmacy / clinic payment,326.87,Healthcare,expense,Cash,Savings Account,2030-07-28,INR,Bengaluru,No
TXN606032,USR30891,HP Petrol Pump,Ride / fuel expense,732.72,Transportation,expense,Credit Card,Credit Card,2030-07-29,INR,Bengaluru,No
TXN607001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,97000,Salary,income,Net Banking,Savings Account,2030-08-01,INR,Bengaluru,Yes
TXN607002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2030-08-02,INR,Bengaluru,Yes
TXN607003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2030-08-02,INR,Bengaluru,Yes
TXN607004,USR30891,Coin DCX Staking Reward,Crypto staking reward credited,562.84,Crypto Staking Yield,income,UPI,Savings Account,2030-08-03,INR,Bengaluru,Yes
TXN607005,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2030-08-03,INR,Bengaluru,Yes
TXN607006,USR30891,Courier - Delhivery,Miscellaneous expense,476.71,Other,expense,Cash,Savings Account,2030-08-03,INR,Bengaluru,No
TXN607007,USR30891,Zomato,Food order / dining,982.69,Food & Dining,expense,Cash,Savings Account,2030-08-03,INR,Bengaluru,No
TXN607008,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2030-08-04,INR,Bengaluru,Yes
TXN607009,USR30891,BESCOM Electricity,Electricity bill payment,1270.07,Utilities,expense,UPI,Savings Account,2030-08-05,INR,Bengaluru,Yes
TXN607010,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2030-08-06,INR,Bengaluru,Yes
TXN607011,USR30891,BWSSB Water Bill,Water bill payment,254.15,Utilities,expense,Net Banking,Savings Account,2030-08-07,INR,Bengaluru,Yes
TXN607012,USR30891,BookMyShow,Entertainment purchase,345.62,Entertainment,expense,UPI,Savings Account,2030-08-07,INR,Bengaluru,No
TXN607013,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2030-08-08,INR,Bengaluru,Yes
TXN607014,USR30891,Rapido,Ride / fuel expense,1051.91,Transportation,expense,Credit Card,Credit Card,2030-08-08,INR,Bengaluru,No
TXN607015,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2030-08-10,INR,Bengaluru,Yes
TXN607016,USR30891,Uber,Ride / fuel expense,552.93,Transportation,expense,UPI,Savings Account,2030-08-11,INR,Bengaluru,No
TXN607017,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2030-08-12,INR,Bengaluru,Yes
TXN607018,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2030-08-15,INR,Bengaluru,Yes
TXN607019,USR30891,Rapido,Ride / fuel expense,620.16,Transportation,expense,Cash,Savings Account,2030-08-15,INR,Bengaluru,No
TXN607020,USR30891,Upwork Client Payment,Freelance project payment received,8483.98,Freelancing,income,UPI,Savings Account,2030-08-16,INR,Bengaluru,No
TXN607021,USR30891,Great Learning Course,Online course payment,1966.51,Education,expense,Credit Card,Credit Card,2030-08-18,INR,Bengaluru,No
TXN607022,USR30891,Rapido,Ride / fuel expense,972.97,Transportation,expense,Cash,Savings Account,2030-08-18,INR,Bengaluru,No
TXN607023,USR30891,Zerodha - Dividend Payout,Investment payout received,2254.37,Investments,income,Net Banking,Savings Account,2030-08-19,INR,Bengaluru,No
TXN607024,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,537.17,Healthcare,expense,UPI,Savings Account,2030-08-19,INR,Bengaluru,No
TXN607025,USR30891,GST Payment - Freelance,Advance tax / GST payment,1090.1,Tax,expense,Net Banking,Savings Account,2030-08-20,INR,Bengaluru,Yes
TXN607026,USR30891,Zomato,Food order / dining,765.11,Food & Dining,expense,Credit Card,Credit Card,2030-08-20,INR,Bengaluru,No
TXN607027,USR30891,Local Gaming Cafe,Entertainment purchase,632.49,Entertainment,expense,Credit Card,Credit Card,2030-08-21,INR,Bengaluru,No
TXN607028,USR30891,Stationery Shop,Miscellaneous expense,157.08,Other,expense,UPI,Savings Account,2030-08-21,INR,Bengaluru,No
TXN607029,USR30891,PVR Cinemas,Entertainment purchase,850.39,Entertainment,expense,Credit Card,Credit Card,2030-08-26,INR,Bengaluru,No
TXN607030,USR30891,Great Learning Course,Online course payment,471.96,Education,expense,Credit Card,Credit Card,2030-08-27,INR,Bengaluru,No
TXN607031,USR30891,More Supermarket,Grocery purchase,964.36,Groceries,expense,Cash,Savings Account,2030-08-28,INR,Bengaluru,No
TXN607032,USR30891,More Supermarket,Grocery purchase,438.52,Groceries,expense,Debit Card,Savings Account,2030-08-28,INR,Bengaluru,No
TXN607033,USR30891,Third Wave Coffee,Food order / dining,717.81,Food & Dining,expense,Credit Card,Credit Card,2030-08-28,INR,Bengaluru,No
TXN607034,USR30891,Goa Beach Resort Booking,Travel booking,3724.61,Travel,expense,Net Banking,Savings Account,2030-08-31,INR,Bengaluru,No
TXN608001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,97000,Salary,income,Net Banking,Savings Account,2030-09-01,INR,Bengaluru,Yes
TXN608002,USR30891,Swiggy,Food order / dining,592.57,Food & Dining,expense,UPI,Savings Account,2030-09-01,INR,Bengaluru,No
TXN608003,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2030-09-02,INR,Bengaluru,Yes
TXN608004,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2030-09-02,INR,Bengaluru,Yes
TXN608005,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2030-09-03,INR,Bengaluru,Yes
TXN608006,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2030-09-04,INR,Bengaluru,Yes
TXN608007,USR30891,BESCOM Electricity,Electricity bill payment,1505.68,Utilities,expense,UPI,Savings Account,2030-09-05,INR,Bengaluru,Yes
TXN608008,USR30891,Rapido,Ride / fuel expense,206.99,Transportation,expense,UPI,Savings Account,2030-09-05,INR,Bengaluru,No
TXN608009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2030-09-06,INR,Bengaluru,Yes
TXN608010,USR30891,Rapido,Ride / fuel expense,63.74,Transportation,expense,Credit Card,Credit Card,2030-09-06,INR,Bengaluru,No
TXN608011,USR30891,BWSSB Water Bill,Water bill payment,447.45,Utilities,expense,Net Banking,Savings Account,2030-09-07,INR,Bengaluru,Yes
TXN608012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2030-09-08,INR,Bengaluru,Yes
TXN608013,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2030-09-10,INR,Bengaluru,Yes
TXN608014,USR30891,Grand Palace Banquet Hall,Wedding venue booking advance payment,30066.72,Other,expense,Net Banking,Savings Account,2030-09-10,INR,Bengaluru,No
TXN608015,USR30891,Courier - Delhivery,Miscellaneous expense,247.32,Other,expense,UPI,Savings Account,2030-09-10,INR,Bengaluru,No
TXN608016,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2030-09-12,INR,Bengaluru,Yes
TXN608017,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2030-09-15,INR,Bengaluru,Yes
TXN608018,USR30891,Wedding Photography Studio,Wedding photography & videography booking,12755.32,Other,expense,UPI,Savings Account,2030-09-16,INR,Bengaluru,No
TXN608019,USR30891,BigBasket,Grocery purchase,2155.06,Groceries,expense,Cash,Savings Account,2030-09-16,INR,Bengaluru,No
TXN608020,USR30891,Side Business Sales Revenue,Business sales revenue received,7771.79,Business,income,UPI,Savings Account,2030-09-19,INR,Bengaluru,No
TXN608021,USR30891,WazirX Staking Payout,Crypto staking reward credited,1401.88,Crypto Staking Yield,income,Net Banking,Savings Account,2030-09-19,INR,Bengaluru,Yes
TXN608022,USR30891,GST Payment - Freelance,Advance tax / GST payment,801.87,Tax,expense,Net Banking,Savings Account,2030-09-20,INR,Bengaluru,Yes
TXN608023,USR30891,Local ATM Withdrawal,Miscellaneous expense,290.51,Other,expense,Cash,Savings Account,2030-09-20,INR,Bengaluru,No
TXN608024,USR30891,Rapido,Ride / fuel expense,66.73,Transportation,expense,UPI,Savings Account,2030-09-20,INR,Bengaluru,No
TXN608025,USR30891,Fiverr Freelance Order,Freelance project payment received,4576.06,Freelancing,income,Net Banking,Savings Account,2030-09-21,INR,Bengaluru,No
TXN608026,USR30891,Swiggy,Food order / dining,385.66,Food & Dining,expense,Credit Card,Credit Card,2030-09-21,INR,Bengaluru,No
TXN608027,USR30891,Manyavar Wedding Collection,Wedding outfit shopping,14217.98,Shopping,expense,Credit Card,Credit Card,2030-09-22,INR,Bengaluru,No
TXN608028,USR30891,Mutual Fund Redemption Gain,Investment payout received,1920.84,Investments,income,Net Banking,Savings Account,2030-09-24,INR,Bengaluru,No
TXN608029,USR30891,Uber,Ride / fuel expense,1066.75,Transportation,expense,Cash,Savings Account,2030-09-30,INR,Bengaluru,No
TXN609001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,97000,Salary,income,Net Banking,Savings Account,2030-10-01,INR,Bengaluru,Yes
TXN609002,USR30891,Coin DCX Staking Reward,Crypto staking reward credited,2126.77,Crypto Staking Yield,income,UPI,Savings Account,2030-10-02,INR,Bengaluru,Yes
TXN609003,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2030-10-02,INR,Bengaluru,Yes
TXN609004,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2030-10-02,INR,Bengaluru,Yes
TXN609005,USR30891,Ola Cabs,Ride / fuel expense,549.89,Transportation,expense,Cash,Savings Account,2030-10-02,INR,Bengaluru,No
TXN609006,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2030-10-03,INR,Bengaluru,Yes
TXN609007,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2030-10-04,INR,Bengaluru,Yes
TXN609008,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,1183.82,Healthcare,expense,UPI,Savings Account,2030-10-04,INR,Bengaluru,No
TXN609009,USR30891,DMart,Grocery purchase,679.73,Groceries,expense,Cash,Savings Account,2030-10-04,INR,Bengaluru,No
TXN609010,USR30891,BESCOM Electricity,Electricity bill payment,1456.88,Utilities,expense,UPI,Savings Account,2030-10-05,INR,Bengaluru,Yes
TXN609011,USR30891,IndiGo Airlines,Travel booking,1815.99,Travel,expense,Net Banking,Savings Account,2030-10-05,INR,Bengaluru,No
TXN609012,USR30891,Udemy,Online course payment,1088.44,Education,expense,Credit Card,Credit Card,2030-10-05,INR,Bengaluru,No
TXN609013,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2030-10-06,INR,Bengaluru,Yes
TXN609014,USR30891,BWSSB Water Bill,Water bill payment,318.39,Utilities,expense,Net Banking,Savings Account,2030-10-07,INR,Bengaluru,Yes
TXN609015,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2030-10-08,INR,Bengaluru,Yes
TXN609016,USR30891,PVR Cinemas,Entertainment purchase,791.63,Entertainment,expense,UPI,Savings Account,2030-10-08,INR,Bengaluru,No
TXN609017,USR30891,Local ATM Withdrawal,Miscellaneous expense,870.1,Other,expense,UPI,Savings Account,2030-10-09,INR,Bengaluru,No
TXN609018,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2030-10-10,INR,Bengaluru,Yes
TXN609019,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2030-10-12,INR,Bengaluru,Yes
TXN609020,USR30891,Stationery Shop,Miscellaneous expense,516.34,Other,expense,UPI,Savings Account,2030-10-13,INR,Bengaluru,No
TXN609021,USR30891,Side Business Sales Revenue,Business sales revenue received,8394.54,Business,income,Net Banking,Savings Account,2030-10-14,INR,Bengaluru,No
TXN609022,USR30891,BookMyShow,Entertainment purchase,256.63,Entertainment,expense,Credit Card,Credit Card,2030-10-14,INR,Bengaluru,No
TXN609023,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2030-10-15,INR,Bengaluru,Yes
TXN609024,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,1285.88,Healthcare,expense,UPI,Savings Account,2030-10-17,INR,Bengaluru,No
TXN609025,USR30891,GST Payment - Freelance,Advance tax / GST payment,1968.48,Tax,expense,Net Banking,Savings Account,2030-10-20,INR,Bengaluru,Yes
TXN609026,USR30891,Phoenix Mall,Festival season shopping - Diwali,4872.07,Shopping,expense,Credit Card,Credit Card,2030-10-22,INR,Bengaluru,No
TXN609027,USR30891,Great Learning Course,Online course payment,460.06,Education,expense,Credit Card,Credit Card,2030-10-22,INR,Bengaluru,No
TXN609028,USR30891,Ola Cabs,Ride / fuel expense,114.87,Transportation,expense,UPI,Savings Account,2030-10-22,INR,Bengaluru,No
TXN609029,USR30891,Local Restaurant,Food order / dining,328.97,Food & Dining,expense,Cash,Savings Account,2030-10-23,INR,Bengaluru,No
TXN609030,USR30891,Amazon.in,Festival gifts and decor purchase,2349.17,Shopping,expense,UPI,Savings Account,2030-10-24,INR,Bengaluru,No
TXN609031,USR30891,Local Kirana Store,Grocery purchase,1090.05,Groceries,expense,UPI,Savings Account,2030-10-25,INR,Bengaluru,No
TXN609032,USR30891,Stationery Shop,Miscellaneous expense,485.25,Other,expense,UPI,Savings Account,2030-10-26,INR,Bengaluru,No
TXN609033,USR30891,Courier - Delhivery,Miscellaneous expense,112.83,Other,expense,UPI,Savings Account,2030-10-26,INR,Bengaluru,No
TXN609034,USR30891,OYO Rooms,Travel booking,3372.39,Travel,expense,Net Banking,Savings Account,2030-10-27,INR,Bengaluru,No
TXN609035,USR30891,Courier - Delhivery,Miscellaneous expense,214.29,Other,expense,Cash,Savings Account,2030-10-31,INR,Bengaluru,No
TXN610001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,97000,Salary,income,Net Banking,Savings Account,2030-11-01,INR,Bengaluru,Yes
TXN610002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2030-11-02,INR,Bengaluru,Yes
TXN610003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2030-11-02,INR,Bengaluru,Yes
TXN610004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2030-11-03,INR,Bengaluru,Yes
TXN610005,USR30891,IndiGo Airlines,Travel booking,3405.14,Travel,expense,Credit Card,Credit Card,2030-11-03,INR,Bengaluru,No
TXN610006,USR30891,BookMyShow,Entertainment purchase,505.9,Entertainment,expense,Credit Card,Credit Card,2030-11-03,INR,Bengaluru,No
TXN610007,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2030-11-04,INR,Bengaluru,Yes
TXN610008,USR30891,BESCOM Electricity,Electricity bill payment,996.89,Utilities,expense,UPI,Savings Account,2030-11-05,INR,Bengaluru,Yes
TXN610009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2030-11-06,INR,Bengaluru,Yes
TXN610010,USR30891,Local ATM Withdrawal,Miscellaneous expense,574.74,Other,expense,Cash,Savings Account,2030-11-06,INR,Bengaluru,No
TXN610011,USR30891,BWSSB Water Bill,Water bill payment,314.61,Utilities,expense,Net Banking,Savings Account,2030-11-07,INR,Bengaluru,Yes
TXN610012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2030-11-08,INR,Bengaluru,Yes
TXN610013,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2030-11-10,INR,Bengaluru,Yes
TXN610014,USR30891,Uber,Ride / fuel expense,1037.41,Transportation,expense,Credit Card,Credit Card,2030-11-10,INR,Bengaluru,No
TXN610015,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2030-11-12,INR,Bengaluru,Yes
TXN610016,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2030-11-15,INR,Bengaluru,Yes
TXN610017,USR30891,Myntra,Online/offline shopping purchase,2372.55,Shopping,expense,Credit Card,Credit Card,2030-11-15,INR,Bengaluru,No
TXN610018,USR30891,Stationery Shop,Miscellaneous expense,184.58,Other,expense,UPI,Savings Account,2030-11-15,INR,Bengaluru,No
TXN610019,USR30891,Upwork Client Payment,Freelance project payment received,7890.88,Freelancing,income,Net Banking,Savings Account,2030-11-17,INR,Bengaluru,No
TXN610020,USR30891,GST Payment - Freelance,Advance tax / GST payment,1951.67,Tax,expense,Net Banking,Savings Account,2030-11-20,INR,Bengaluru,Yes
TXN610021,USR30891,Great Learning Course,Online course payment,819.48,Education,expense,Credit Card,Credit Card,2030-11-20,INR,Bengaluru,No
TXN610022,USR30891,Local ATM Withdrawal,Miscellaneous expense,818.74,Other,expense,Cash,Savings Account,2030-11-21,INR,Bengaluru,No
TXN610023,USR30891,OYO Rooms,Travel booking,3687.85,Travel,expense,Net Banking,Savings Account,2030-11-21,INR,Bengaluru,No
TXN610024,USR30891,Courier - Delhivery,Miscellaneous expense,349.09,Other,expense,UPI,Savings Account,2030-11-21,INR,Bengaluru,No
TXN610025,USR30891,Phoenix Mall,Festival season shopping - Diwali,6549.31,Shopping,expense,Credit Card,Credit Card,2030-11-22,INR,Bengaluru,No
TXN610026,USR30891,HP Petrol Pump,Ride / fuel expense,1275.71,Transportation,expense,Credit Card,Credit Card,2030-11-23,INR,Bengaluru,No
TXN610027,USR30891,Amazon.in,Festival gifts and decor purchase,2196.22,Shopping,expense,UPI,Savings Account,2030-11-24,INR,Bengaluru,No
TXN610028,USR30891,Myntra,Online/offline shopping purchase,1870.63,Shopping,expense,UPI,Savings Account,2030-11-25,INR,Bengaluru,No
TXN610029,USR30891,PVR Cinemas,Entertainment purchase,303.36,Entertainment,expense,UPI,Savings Account,2030-11-26,INR,Bengaluru,No
TXN610030,USR30891,BigBasket,Grocery purchase,1992.22,Groceries,expense,Debit Card,Savings Account,2030-11-27,INR,Bengaluru,No
TXN610031,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,732.34,Healthcare,expense,Debit Card,Savings Account,2030-11-27,INR,Bengaluru,No
TXN610032,USR30891,Coin DCX Staking Reward,Crypto staking reward credited,897.75,Crypto Staking Yield,income,Net Banking,Savings Account,2030-11-30,INR,Bengaluru,Yes
TXN611001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,97000,Salary,income,Net Banking,Savings Account,2030-12-01,INR,Bengaluru,Yes
TXN611002,USR30891,Local Gaming Cafe,Entertainment purchase,525.66,Entertainment,expense,UPI,Savings Account,2030-12-01,INR,Bengaluru,No
TXN611003,USR30891,Coin DCX Staking Reward,Crypto staking reward credited,816.6,Crypto Staking Yield,income,Net Banking,Savings Account,2030-12-02,INR,Bengaluru,Yes
TXN611004,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2030-12-02,INR,Bengaluru,Yes
TXN611005,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2030-12-02,INR,Bengaluru,Yes
TXN611006,USR30891,Coursera Subscription,Online course payment,573.9,Education,expense,Credit Card,Credit Card,2030-12-02,INR,Bengaluru,No
TXN611007,USR30891,DMart,Grocery purchase,2496.14,Groceries,expense,UPI,Savings Account,2030-12-02,INR,Bengaluru,No
TXN611008,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2030-12-03,INR,Bengaluru,Yes
TXN611009,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2030-12-04,INR,Bengaluru,Yes
TXN611010,USR30891,BESCOM Electricity,Electricity bill payment,1087.46,Utilities,expense,UPI,Savings Account,2030-12-05,INR,Bengaluru,Yes
TXN611011,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2030-12-06,INR,Bengaluru,Yes
TXN611012,USR30891,BWSSB Water Bill,Water bill payment,290.11,Utilities,expense,Net Banking,Savings Account,2030-12-07,INR,Bengaluru,Yes
TXN611013,USR30891,Ola Cabs,Ride / fuel expense,1310.69,Transportation,expense,UPI,Savings Account,2030-12-07,INR,Bengaluru,No
TXN611014,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2030-12-08,INR,Bengaluru,Yes
TXN611015,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2030-12-10,INR,Bengaluru,Yes
TXN611016,USR30891,Fiverr Freelance Order,Freelance project payment received,7802.49,Freelancing,income,Net Banking,Savings Account,2030-12-12,INR,Bengaluru,No
TXN611017,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2030-12-12,INR,Bengaluru,Yes
TXN611018,USR30891,MakeMyTrip,Travel booking,3425.69,Travel,expense,Credit Card,Credit Card,2030-12-12,INR,Bengaluru,No
TXN611019,USR30891,Tata 1mg,Pharmacy / clinic payment,406.16,Healthcare,expense,Debit Card,Savings Account,2030-12-13,INR,Bengaluru,No
TXN611020,USR30891,Mutual Fund Redemption Gain,Investment payout received,2409.94,Investments,income,Net Banking,Savings Account,2030-12-15,INR,Bengaluru,No
TXN611021,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2030-12-15,INR,Bengaluru,Yes
TXN611022,USR30891,GST Payment - Freelance,Advance tax / GST payment,919.05,Tax,expense,Net Banking,Savings Account,2030-12-20,INR,Bengaluru,Yes
