transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN975033,USR30891,Local Gaming Cafe,Entertainment purchase,862.4,Entertainment,expense,Credit Card,Credit Card,2035-05-29,INR,Bengaluru,No
TXN976001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,116000,Salary,income,Net Banking,Savings Account,2035-06-01,INR,Bengaluru,Yes
TXN976002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2035-06-02,INR,Bengaluru,Yes
TXN976003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2035-06-02,INR,Bengaluru,Yes
TXN976004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2035-06-03,INR,Bengaluru,Yes
TXN976005,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2035-06-04,INR,Bengaluru,Yes
TXN976006,USR30891,BESCOM Electricity,Electricity bill payment,1345.9,Utilities,expense,UPI,Savings Account,2035-06-05,INR,Bengaluru,Yes
TXN976007,USR30891,Third Wave Coffee,Food order / dining,775.19,Food & Dining,expense,UPI,Savings Account,2035-06-05,INR,Bengaluru,No
TXN976008,USR30891,BookMyShow,Entertainment purchase,576.79,Entertainment,expense,Credit Card,Credit Card,2035-06-05,INR,Bengaluru,No
TXN976009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2035-06-06,INR,Bengaluru,Yes
TXN976010,USR30891,Zomato,Food order / dining,524.22,Food & Dining,expense,UPI,Savings Account,2035-06-06,INR,Bengaluru,No
TXN976011,USR30891,BWSSB Water Bill,Water bill payment,251.8,Utilities,expense,Net Banking,Savings Account,2035-06-07,INR,Bengaluru,Yes
TXN976012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2035-06-08,INR,Bengaluru,Yes
TXN976013,USR30891,WazirX Staking Payout,Crypto staking reward credited,1295.41,Crypto Staking Yield,income,UPI,Savings Account,2035-06-09,INR,Bengaluru,Yes
TXN976014,USR30891,BigBasket,Grocery purchase,425.83,Groceries,expense,UPI,Savings Account,2035-06-09,INR,Bengaluru,No
TXN976015,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2035-06-10,INR,Bengaluru,Yes
TXN976016,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2035-06-12,INR,Bengaluru,Yes
TXN976017,USR30891,Uber,Ride / fuel expense,1348.87,Transportation,expense,UPI,Savings Account,2035-06-13,INR,Bengaluru,No
TXN976018,USR30891,Etsy Shop Payout,Business sales revenue received,3265.92,Business,income,Net Banking,Savings Account,2035-06-14,INR,Bengaluru,No
TXN976019,USR30891,Local ATM Withdrawal,Miscellaneous expense,375.02,Other,expense,Cash,Savings Account,2035-06-14,INR,Bengaluru,No
TXN976020,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2035-06-15,INR,Bengaluru,Yes
TXN976021,USR30891,Swiggy,Food order / dining,166.93,Food & Dining,expense,UPI,Savings Account,2035-06-15,INR,Bengaluru,No
TXN976022,USR30891,Tata 1mg,Pharmacy / clinic payment,1394.92,Healthcare,expense,Debit Card,Savings Account,2035-06-15,INR,Bengaluru,No
TXN976023,USR30891,Mutual Fund Redemption Gain,Investment payout received,1443.85,Investments,income,Net Banking,Savings Account,2035-06-16,INR,Bengaluru,No
TXN976024,USR30891,Myntra,Online/offline shopping purchase,3020.8,Shopping,expense,UPI,Savings Account,2035-06-18,INR,Bengaluru,No
TXN976025,USR30891,Swiggy,Food order / dining,837.61,Food & Dining,expense,Credit Card,Credit Card,2035-06-19,INR,Bengaluru,No
TXN976026,USR30891,Tata 1mg,Pharmacy / clinic payment,402.81,Healthcare,expense,UPI,Savings Account,2035-06-19,INR,Bengaluru,No
TXN976027,USR30891,Fiverr Freelance Order,Freelance project payment received,5591.57,Freelancing,income,UPI,Savings Account,2035-06-20,INR,Bengaluru,No
TXN976028,USR30891,GST Payment - Freelance,Advance tax / GST payment,1706.94,Tax,expense,Net Banking,Savings Account,2035-06-20,INR,Bengaluru,Yes
TXN976029,USR30891,BigBasket,Grocery purchase,560.06,Groceries,expense,Cash,Savings Account,2035-06-24,INR,Bengaluru,No
TXN976030,USR30891,Local Restaurant,Food order / dining,279.34,Food & Dining,expense,Cash,Savings Account,2035-06-25,INR,Bengaluru,No
TXN976031,USR30891,IndiGo Airlines,Travel booking,3383.32,Travel,expense,Credit Card,Credit Card,2035-06-25,INR,Bengaluru,No
TXN976032,USR30891,Local ATM Withdrawal,Miscellaneous expense,765.7,Other,expense,UPI,Savings Account,2035-06-28,INR,Bengaluru,No
TXN976033,USR30891,Great Learning Course,Online course payment,1155.75,Education,expense,Credit Card,Credit Card,2035-06-29,INR,Bengaluru,No
