transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN106028,USR40567,IRCTC,Travel booking,1324.63,Travel,expense,Credit Card,Credit Card,2036-07-29,INR,Lucknow,No
TXN107001,USR40567,Vishal Retail Solutions Pvt Ltd - Salary,Monthly salary credit,58000,Salary,income,Net Banking,Savings Account,2036-08-01,INR,Lucknow,Yes
TXN107002,USR40567,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2036-08-02,INR,Lucknow,Yes
TXN107003,USR40567,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2036-08-02,INR,Lucknow,Yes
TXN107004,USR40567,Sharma Estate - Landlord,Monthly house rent,12000,Housing & Rent,expense,Net Banking,Savings Account,2036-08-03,INR,Lucknow,Yes
TXN107005,USR40567,UPPCL Electricity,Electricity bill payment,962.91,Utilities,expense,UPI,Savings Account,2036-08-05,INR,Lucknow,Yes
TXN107006,USR40567,MakeMyTrip,Travel booking,1774.22,Travel,expense,Credit Card,Credit Card,2036-08-05,INR,Lucknow,No
TXN107007,USR40567,Airtel Broadband,Broadband monthly bill,699,Utilities,expense,UPI,Savings Account,2036-08-06,INR,Lucknow,Yes
TXN107008,USR40567,Jal Nigam Water Bill,Water bill payment,188.35,Utilities,expense,Net Banking,Savings Account,2036-08-07,INR,Lucknow,Yes
TXN107009,USR40567,DMart,Grocery purchase,645.23,Groceries,expense,UPI,Savings Account,2036-08-07,INR,Lucknow,No
TXN107010,USR40567,Local Dhaba,Food order / dining,104.9,Food & Dining,expense,Credit Card,Credit Card,2036-08-07,INR,Lucknow,No
TXN107011,USR40567,HP Petrol Pump,Ride / fuel expense,203.1,Transportation,expense,UPI,Savings Account,2036-08-07,INR,Lucknow,No
TXN107012,USR40567,Amazon.in,Online/offline shopping purchase,1318.45,Shopping,expense,UPI,Savings Account,2036-08-07,INR,Lucknow,No
TXN107013,USR40567,Bajaj Finserv Phone EMI,Mobile phone EMI,2500,EMI,expense,Net Banking,Savings Account,2036-08-08,INR,Lucknow,Yes
TXN107014,USR40567,Amazon.in,Online/offline shopping purchase,1011.93,Shopping,expense,Debit Card,Savings Account,2036-08-09,INR,Lucknow,No
TXN107015,USR40567,Apollo Pharmacy,Pharmacy / clinic payment,165.79,Healthcare,expense,Debit Card,Savings Account,2036-08-09,INR,Lucknow,No
TXN107016,USR40567,Star Health Insurance,Health insurance premium,1400,Insurance,expense,Net Banking,Savings Account,2036-08-10,INR,Lucknow,Yes
TXN107017,USR40567,RD Auto-Debit - SBI Bank,Recurring deposit auto-transfer,2000,Savings,expense,Net Banking,Savings Account,2036-08-12,INR,Lucknow,Yes
TXN107018,USR40567,Zomato,Food order / dining,179.63,Food & Dining,expense,Cash,Savings Account,2036-08-12,INR,Lucknow,No
TXN107019,USR40567,Domino's Pizza,Food order / dining,346.84,Food & Dining,expense,Cash,Savings Account,2036-08-14,INR,Lucknow,No
TXN107020,USR40567,Groww - SIP Investment,Monthly SIP investment,2000,Investment,expense,Net Banking,Savings Account,2036-08-15,INR,Lucknow,Yes
TXN107021,USR40567,MakeMyTrip,Travel booking,804.35,Travel,expense,Credit Card,Credit Card,2036-08-18,INR,Lucknow,No
TXN107022,USR40567,Income Tax Advance Payment,Advance tax payment,1170.58,Tax,expense,Net Banking,Savings Account,2036-08-20,INR,Lucknow,Yes
TXN107023,USR40567,Courier - Delhivery,Miscellaneous expense,309.74,Other,expense,Cash,Savings Account,2036-08-21,INR,Lucknow,No
TXN107024,USR40567,Swiggy,Food order / dining,547.77,Food & Dining,expense,Cash,Savings Account,2036-08-23,INR,Lucknow,No
TXN107025,USR40567,Local Shop Side Income,Side business income received,2225.88,Business,income,UPI,Savings Account,2036-08-24,INR,Lucknow,No
TXN107026,USR40567,Groww - Dividend Payout,Investment payout received,1083.6,Investments,income,Net Banking,Savings Account,2036-08-24,INR,Lucknow,No
TXN107027,USR40567,WazirX Staking Payout,Crypto staking reward credited,215.91,Crypto Staking Yield,income,Net Banking,Savings Account,2036-08-28,INR,Lucknow,Yes
TXN107028,USR40567,Domino's Pizza,Food order / dining,181.82,Food & Dining,expense,UPI,Savings Account,2036-08-30,INR,Lucknow,No
TXN107029,USR40567,City Bus Pass,Ride / fuel expense,568.48,Transportation,expense,Cash,Savings Account,2036-08-31,INR,Lucknow,No
TXN108001,USR40567,Vishal Retail Solutions Pvt Ltd - Salary,Monthly salary credit,58000,Salary,income,Net Banking,Savings Account,2036-09-01,INR,Lucknow,Yes
TXN108002,USR40567,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2036-09-02,INR,Lucknow,Yes
TXN108003,USR40567,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2036-09-02,INR,Lucknow,Yes
TXN108004,USR40567,Sharma Estate - Landlord,Monthly house rent,12000,Housing & Rent,expense,Net Banking,Savings Account,2036-09-03,INR,Lucknow,Yes
TXN108005,USR40567,UPPCL Electricity,Electricity bill payment,581.35,Utilities,expense,UPI,Savings Account,2036-09-05,INR,Lucknow,Yes
TXN108006,USR40567,Uber,Ride / fuel expense,114.0,Transportation,expense,Cash,Savings Account,2036-09-05,INR,Lucknow,No
TXN108007,USR40567,BigBasket,Grocery purchase,387.65,Groceries,expense,Debit Card,Savings Account,2036-09-05,INR,Lucknow,No
TXN108008,USR40567,Airtel Broadband,Broadband monthly bill,699,Utilities,expense,UPI,Savings Account,2036-09-06,INR,Lucknow,Yes
TXN108009,USR40567,HP Petrol Pump,Ride / fuel expense,62.06,Transportation,expense,UPI,Savings Account,2036-09-06,INR,Lucknow,No
TXN108010,USR40567,Jal Nigam Water Bill,Water bill payment,194.04,Utilities,expense,Net Banking,Savings Account,2036-09-07,INR,Lucknow,Yes
TXN108011,USR40567,Bajaj Finserv Phone EMI,Mobile phone EMI,2500,EMI,expense,Net Banking,Savings Account,2036-09-08,INR,Lucknow,Yes
TXN108012,USR40567,Local Market,Online/offline shopping purchase,527.3,Shopping,expense,Debit Card,Savings Account,2036-09-09,INR,Lucknow,No
TXN108013,USR40567,Star Health Insurance,Health insurance premium,1400,Insurance,expense,Net Banking,Savings Account,2036-09-10,INR,Lucknow,Yes
TXN108014,USR40567,Coursera Subscription,Online course payment,803.16,Education,expense,Credit Card,Credit Card,2036-09-10,INR,Lucknow,No
TXN108015,USR40567,Local Market,Online/offline shopping purchase,696.66,Shopping,expense,Credit Card,Credit Card,2036-09-11,INR,Lucknow,No
TXN108016,USR40567,Groww - Dividend Payout,Investment payout received,517.67,Investments,income,Net Banking,Savings Account,2036-09-12,INR,Lucknow,No
TXN108017,USR40567,RD Auto-Debit - SBI Bank,Recurring deposit auto-transfer,2000,Savings,expense,Net Banking,Savings Account,2036-09-12,INR,Lucknow,Yes
TXN108018,USR40567,Groww - SIP Investment,Monthly SIP investment,2000,Investment,expense,Net Banking,Savings Account,2036-09-15,INR,Lucknow,Yes
TXN108019,USR40567,Amazon.in,Online/offline shopping purchase,1765.97,Shopping,expense,UPI,Savings Account,2036-09-15,INR,Lucknow,No
TXN108020,USR40567,Domino's Pizza,Food order / dining,347.71,Food & Dining,expense,Credit Card,Credit Card,2036-09-17,INR,Lucknow,No
TXN108021,USR40567,Income Tax Advance Payment,Advance tax payment,903.76,Tax,expense,Net Banking,Savings Account,2036-09-20,INR,Lucknow,Yes
TXN108022,USR40567,Apollo Pharmacy,Pharmacy / clinic payment,162.18,Healthcare,expense,Debit Card,Savings Account,2036-09-20,INR,Lucknow,No
TXN108023,USR40567,Udemy,Online course payment,1231.45,Education,expense,Credit Card,Credit Card,2036-09-21,INR,Lucknow,No
TXN108024,USR40567,Local Kirana Store,Grocery purchase,1625.88,Groceries,expense,Debit Card,Savings Account,2036-09-21,INR,Lucknow,No
TXN108025,USR40567,Udemy,Online course payment,899.83,Education,expense,Credit Card,Credit Card,2036-09-23,INR,Lucknow,No
TXN108026,USR40567,Sabzi Mandi,Grocery purchase,1147.05,Groceries,expense,UPI,Savings Account,2036-09-23,INR,Lucknow,No
TXN108027,USR40567,Local Shop Side Income,Side business income received,4265.44,Business,income,Net Banking,Savings Account,2036-09-26,INR,Lucknow,No
TXN108028,USR40567,Udemy,Online course payment,547.91,Education,expense,Credit Card,Credit Card,2036-09-30,INR,Lucknow,No
