transaction_id,user_id,merchant,description,amount,category,transaction_type,payment_method,account_type,transaction_date,currency,location,recurring
TXN705020,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-08-15,INR,Bengaluru,Yes
TXN705021,USR30891,Great Learning Course,Online course payment,737.46,Education,expense,Credit Card,Credit Card,2031-08-18,INR,Bengaluru,No
TXN705022,USR30891,DMart,Grocery purchase,2483.9,Groceries,expense,Debit Card,Savings Account,2031-08-18,INR,Bengaluru,No
TXN705023,USR30891,Local Gaming Cafe,Entertainment purchase,490.39,Entertainment,expense,UPI,Savings Account,2031-08-19,INR,Bengaluru,No
TXN705024,USR30891,Zomato,Food order / dining,964.32,Food & Dining,expense,UPI,Savings Account,2031-08-19,INR,Bengaluru,No
TXN705025,USR30891,Stationery Shop,Miscellaneous expense,826.44,Other,expense,Cash,Savings Account,2031-08-19,INR,Bengaluru,No
TXN705026,USR30891,GST Payment - Freelance,Advance tax / GST payment,1149.97,Tax,expense,Net Banking,Savings Account,2031-08-20,INR,Bengaluru,Yes
TXN705027,USR30891,MakeMyTrip,Travel booking,1463.1,Travel,expense,Credit Card,Credit Card,2031-08-21,INR,Bengaluru,No
TXN705028,USR30891,DMart,Grocery purchase,2067.29,Groceries,expense,Debit Card,Savings Account,2031-08-21,INR,Bengaluru,No
TXN705029,USR30891,Uber,Ride / fuel expense,156.24,Transportation,expense,Credit Card,Credit Card,2031-08-22,INR,Bengaluru,No
TXN705030,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1398.06,Healthcare,expense,UPI,Savings Account,2031-08-22,INR,Bengaluru,No
TXN705031,USR30891,Udemy,Online course payment,1693.24,Education,expense,Credit Card,Credit Card,2031-08-23,INR,Bengaluru,No
TXN705032,USR30891,Great Learning Course,Online course payment,1285.2,Education,expense,Credit Card,Credit Card,2031-08-23,INR,Bengaluru,No
TXN705033,USR30891,Domino's Pizza,Food order / dining,675.17,Food & Dining,expense,Credit Card,Credit Card,2031-08-29,INR,Bengaluru,No
TXN705034,USR30891,BigBasket,Grocery purchase,2597.51,Groceries,expense,Cash,Savings Account,2031-08-30,INR,Bengaluru,No
TXN706001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,104000,Salary,income,Net Banking,Savings Account,2031-09-01,INR,Bengaluru,Yes
TXN706002,USR30891,BigBasket,Grocery purchase,317.82,Groceries,expense,UPI,Savings Account,2031-09-01,INR,Bengaluru,No
TXN706003,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-09-02,INR,Bengaluru,Yes
TXN706004,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-09-02,INR,Bengaluru,Yes
TXN706005,USR30891,Myntra,Online/offline shopping purchase,2170.17,Shopping,expense,Debit Card,Savings Account,2031-09-02,INR,Bengaluru,No
TXN706006,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-09-03,INR,Bengaluru,Yes
TXN706007,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-09-04,INR,Bengaluru,Yes
TXN706008,USR30891,Local Kirana Store,Grocery purchase,2662.5,Groceries,expense,UPI,Savings Account,2031-09-04,INR,Bengaluru,No
TXN706009,USR30891,BESCOM Electricity,Electricity bill payment,1363.59,Utilities,expense,UPI,Savings Account,2031-09-05,INR,Bengaluru,Yes
TXN706010,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,566.61,Healthcare,expense,Cash,Savings Account,2031-09-05,INR,Bengaluru,No
TXN706011,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-09-06,INR,Bengaluru,Yes
TXN706012,USR30891,BWSSB Water Bill,Water bill payment,412.21,Utilities,expense,Net Banking,Savings Account,2031-09-07,INR,Bengaluru,Yes
TXN706013,USR30891,Swiggy,Food order / dining,355.21,Food & Dining,expense,UPI,Savings Account,2031-09-07,INR,Bengaluru,No
TXN706014,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-09-08,INR,Bengaluru,Yes
TXN706015,USR30891,BigBasket,Grocery purchase,2549.05,Groceries,expense,Cash,Savings Account,2031-09-08,INR,Bengaluru,No
TXN706016,USR30891,IRCTC,Travel booking,1851.08,Travel,expense,Net Banking,Savings Account,2031-09-08,INR,Bengaluru,No
TXN706017,USR30891,Upwork Client Payment,Freelance project payment received,9131.74,Freelancing,income,UPI,Savings Account,2031-09-09,INR,Bengaluru,No
TXN706018,USR30891,Etsy Shop Payout,Business sales revenue received,3839.85,Business,income,Net Banking,Savings Account,2031-09-09,INR,Bengaluru,No
TXN706019,USR30891,MakeMyTrip,Travel booking,3097.67,Travel,expense,Credit Card,Credit Card,2031-09-09,INR,Bengaluru,No
TXN706020,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-09-10,INR,Bengaluru,Yes
TXN706021,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-09-12,INR,Bengaluru,Yes
TXN706022,USR30891,Local ATM Withdrawal,Miscellaneous expense,821.39,Other,expense,Cash,Savings Account,2031-09-12,INR,Bengaluru,No
TXN706023,USR30891,Flipkart,Online/offline shopping purchase,2980.39,Shopping,expense,Credit Card,Credit Card,2031-09-14,INR,Bengaluru,No
TXN706024,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-09-15,INR,Bengaluru,Yes
TXN706025,USR30891,Zerodha - Dividend Payout,Investment payout received,1130.96,Investments,income,Net Banking,Savings Account,2031-09-17,INR,Bengaluru,No
TXN706026,USR30891,GST Payment - Freelance,Advance tax / GST payment,853.65,Tax,expense,Net Banking,Savings Account,2031-09-20,INR,Bengaluru,Yes
TXN706027,USR30891,PVR Cinemas,Entertainment purchase,661.63,Entertainment,expense,UPI,Savings Account,2031-09-20,INR,Bengaluru,No
TXN706028,USR30891,Great Learning Course,Online course payment,1571.68,Education,expense,Credit Card,Credit Card,2031-09-21,INR,Bengaluru,No
TXN706029,USR30891,Local ATM Withdrawal,Miscellaneous expense,722.59,Other,expense,Cash,Savings Account,2031-09-22,INR,Bengaluru,No
TXN706030,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,911.97,Healthcare,expense,Cash,Savings Account,2031-09-22,INR,Bengaluru,No
TXN706031,USR30891,BookMyShow,Entertainment purchase,870.53,Entertainment,expense,UPI,Savings Account,2031-09-24,INR,Bengaluru,No
TXN706032,USR30891,Local ATM Withdrawal,Miscellaneous expense,870.86,Other,expense,Cash,Savings Account,2031-09-25,INR,Bengaluru,No
TXN706033,USR30891,Apollo Pharmacy,Pharmacy / clinic payment,1218.38,Healthcare,expense,Debit Card,Savings Account,2031-09-25,INR,Bengaluru,No
TXN706034,USR30891,Local Gaming Cafe,Entertainment purchase,484.98,Entertainment,expense,UPI,Savings Account,2031-09-26,INR,Bengaluru,No
TXN707001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,104000,Salary,income,Net Banking,Savings Account,2031-10-01,INR,Bengaluru,Yes
TXN707002,USR30891,PVR Cinemas,Entertainment purchase,388.21,Entertainment,expense,UPI,Savings Account,2031-10-01,INR,Bengaluru,No
TXN707003,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-10-02,INR,Bengaluru,Yes
TXN707004,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-10-02,INR,Bengaluru,Yes
TXN707005,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-10-03,INR,Bengaluru,Yes
TXN707006,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-10-04,INR,Bengaluru,Yes
TXN707007,USR30891,Stationery Shop,Miscellaneous expense,423.65,Other,expense,Cash,Savings Account,2031-10-04,INR,Bengaluru,No
TXN707008,USR30891,BESCOM Electricity,Electricity bill payment,1416.01,Utilities,expense,UPI,Savings Account,2031-10-05,INR,Bengaluru,Yes
TXN707009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-10-06,INR,Bengaluru,Yes
TXN707010,USR30891,Ola Cabs,Ride / fuel expense,746.08,Transportation,expense,Credit Card,Credit Card,2031-10-06,INR,Bengaluru,No
TXN707011,USR30891,BWSSB Water Bill,Water bill payment,285.49,Utilities,expense,Net Banking,Savings Account,2031-10-07,INR,Bengaluru,Yes
TXN707012,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-10-08,INR,Bengaluru,Yes
TXN707013,USR30891,Udemy,Online course payment,865.21,Education,expense,Credit Card,Credit Card,2031-10-08,INR,Bengaluru,No
TXN707014,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-10-10,INR,Bengaluru,Yes
TXN707015,USR30891,BigBasket,Grocery purchase,1253.13,Groceries,expense,UPI,Savings Account,2031-10-10,INR,Bengaluru,No
TXN707016,USR30891,Tata 1mg,Pharmacy / clinic payment,846.0,Healthcare,expense,Debit Card,Savings Account,2031-10-10,INR,Bengaluru,No
TXN707017,USR30891,Stationery Shop,Miscellaneous expense,383.46,Other,expense,Cash,Savings Account,2031-10-11,INR,Bengaluru,No
TXN707018,USR30891,Zomato,Food order / dining,769.99,Food & Dining,expense,Credit Card,Credit Card,2031-10-11,INR,Bengaluru,No
TXN707019,USR30891,Upwork Client Payment,Freelance project payment received,5952.73,Freelancing,income,Net Banking,Savings Account,2031-10-12,INR,Bengaluru,No
TXN707020,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-10-12,INR,Bengaluru,Yes
TXN707021,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-10-15,INR,Bengaluru,Yes
TXN707022,USR30891,Local Restaurant,Food order / dining,359.6,Food & Dining,expense,Credit Card,Credit Card,2031-10-17,INR,Bengaluru,No
TXN707023,USR30891,Local Gaming Cafe,Entertainment purchase,471.49,Entertainment,expense,Credit Card,Credit Card,2031-10-19,INR,Bengaluru,No
TXN707024,USR30891,GST Payment - Freelance,Advance tax / GST payment,1036.87,Tax,expense,Net Banking,Savings Account,2031-10-20,INR,Bengaluru,Yes
TXN707025,USR30891,IRCTC,Travel booking,3850.54,Travel,expense,Net Banking,Savings Account,2031-10-20,INR,Bengaluru,No
TXN707026,USR30891,Courier - Delhivery,Miscellaneous expense,789.18,Other,expense,Cash,Savings Account,2031-10-20,INR,Bengaluru,No
TXN707027,USR30891,Phoenix Mall,Festival season shopping - Diwali,5874.68,Shopping,expense,Credit Card,Credit Card,2031-10-22,INR,Bengaluru,No
TXN707028,USR30891,Rapido,Ride / fuel expense,1146.9,Transportation,expense,UPI,Savings Account,2031-10-22,INR,Bengaluru,No
TXN707029,USR30891,HP Petrol Pump,Ride / fuel expense,1391.34,Transportation,expense,Cash,Savings Account,2031-10-22,INR,Bengaluru,No
TXN707030,USR30891,Courier - Delhivery,Miscellaneous expense,600.75,Other,expense,UPI,Savings Account,2031-10-22,INR,Bengaluru,No
TXN707031,USR30891,Courier - Delhivery,Miscellaneous expense,448.19,Other,expense,Cash,Savings Account,2031-10-23,INR,Bengaluru,No
TXN707032,USR30891,Great Learning Course,Online course payment,858.36,Education,expense,Credit Card,Credit Card,2031-10-23,INR,Bengaluru,No
TXN707033,USR30891,Amazon.in,Festival gifts and decor purchase,2398.21,Shopping,expense,UPI,Savings Account,2031-10-24,INR,Bengaluru,No
TXN707034,USR30891,WazirX Staking Payout,Crypto staking reward credited,1296.26,Crypto Staking Yield,income,UPI,Savings Account,2031-10-26,INR,Bengaluru,Yes
TXN707035,USR30891,BigBasket,Grocery purchase,2453.76,Groceries,expense,Cash,Savings Account,2031-10-26,INR,Bengaluru,No
TXN708001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,104000,Salary,income,Net Banking,Savings Account,2031-11-01,INR,Bengaluru,Yes
TXN708002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-11-02,INR,Bengaluru,Yes
TXN708003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-11-02,INR,Bengaluru,Yes
TXN708004,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-11-03,INR,Bengaluru,Yes
TXN708005,USR30891,Myntra,Online/offline shopping purchase,547.21,Shopping,expense,Credit Card,Credit Card,2031-11-03,INR,Bengaluru,No
TXN708006,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-11-04,INR,Bengaluru,Yes
TXN708007,USR30891,Coursera Subscription,Online course payment,574.84,Education,expense,Credit Card,Credit Card,2031-11-04,INR,Bengaluru,No
TXN708008,USR30891,BESCOM Electricity,Electricity bill payment,1025.03,Utilities,expense,UPI,Savings Account,2031-11-05,INR,Bengaluru,Yes
TXN708009,USR30891,Local Kirana Store,Grocery purchase,1519.1,Groceries,expense,UPI,Savings Account,2031-11-05,INR,Bengaluru,No
TXN708010,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-11-06,INR,Bengaluru,Yes
TXN708011,USR30891,IndiGo Airlines,Travel booking,4242.47,Travel,expense,Credit Card,Credit Card,2031-11-06,INR,Bengaluru,No
TXN708012,USR30891,BWSSB Water Bill,Water bill payment,276.53,Utilities,expense,Net Banking,Savings Account,2031-11-07,INR,Bengaluru,Yes
TXN708013,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-11-08,INR,Bengaluru,Yes
TXN708014,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,830.74,Healthcare,expense,Cash,Savings Account,2031-11-08,INR,Bengaluru,No
TXN708015,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-11-10,INR,Bengaluru,Yes
TXN708016,USR30891,Coursera Subscription,Online course payment,1374.98,Education,expense,Credit Card,Credit Card,2031-11-11,INR,Bengaluru,No
TXN708017,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-11-12,INR,Bengaluru,Yes
TXN708018,USR30891,Courier - Delhivery,Miscellaneous expense,200.39,Other,expense,UPI,Savings Account,2031-11-12,INR,Bengaluru,No
TXN708019,USR30891,Stationery Shop,Miscellaneous expense,156.11,Other,expense,Cash,Savings Account,2031-11-13,INR,Bengaluru,No
TXN708020,USR30891,More Supermarket,Grocery purchase,1055.74,Groceries,expense,UPI,Savings Account,2031-11-13,INR,Bengaluru,No
TXN708021,USR30891,WazirX Staking Payout,Crypto staking reward credited,976.44,Crypto Staking Yield,income,Net Banking,Savings Account,2031-11-14,INR,Bengaluru,Yes
TXN708022,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-11-15,INR,Bengaluru,Yes
TXN708023,USR30891,Local Kirana Store,Grocery purchase,2168.76,Groceries,expense,Cash,Savings Account,2031-11-15,INR,Bengaluru,No
TXN708024,USR30891,DMart,Grocery purchase,958.66,Groceries,expense,UPI,Savings Account,2031-11-16,INR,Bengaluru,No
TXN708025,USR30891,Fiverr Freelance Order,Freelance project payment received,10572.69,Freelancing,income,UPI,Savings Account,2031-11-19,INR,Bengaluru,No
TXN708026,USR30891,GST Payment - Freelance,Advance tax / GST payment,1634.59,Tax,expense,Net Banking,Savings Account,2031-11-20,INR,Bengaluru,Yes
TXN708027,USR30891,Uber,Ride / fuel expense,133.04,Transportation,expense,UPI,Savings Account,2031-11-20,INR,Bengaluru,No
TXN708028,USR30891,Phoenix Mall,Festival season shopping - Diwali,5725.81,Shopping,expense,Credit Card,Credit Card,2031-11-22,INR,Bengaluru,No
TXN708029,USR30891,Amazon.in,Festival gifts and decor purchase,2243.4,Shopping,expense,UPI,Savings Account,2031-11-24,INR,Bengaluru,No
TXN708030,USR30891,Local Kirana Store,Grocery purchase,2755.44,Groceries,expense,Cash,Savings Account,2031-11-24,INR,Bengaluru,No
TXN708031,USR30891,Manipal Diagnostic Lab,Pharmacy / clinic payment,1486.14,Healthcare,expense,Cash,Savings Account,2031-11-24,INR,Bengaluru,No
TXN708032,USR30891,Udemy,Online course payment,1554.18,Education,expense,Credit Card,Credit Card,2031-11-25,INR,Bengaluru,No
TXN708033,USR30891,Stationery Shop,Miscellaneous expense,595.03,Other,expense,Cash,Savings Account,2031-11-26,INR,Bengaluru,No
TXN708034,USR30891,IRCTC,Travel booking,4165.39,Travel,expense,Net Banking,Savings Account,2031-11-29,INR,Bengaluru,No
TXN709001,USR30891,Brightpath Analytics Pvt Ltd - Salary,Monthly salary credit,104000,Salary,income,Net Banking,Savings Account,2031-12-01,INR,Bengaluru,Yes
TXN709002,USR30891,Netflix,Monthly subscription,199,Subscriptions,expense,Credit Card,Credit Card,2031-12-02,INR,Bengaluru,Yes
TXN709003,USR30891,Spotify Premium,Monthly subscription,119,Subscriptions,expense,Credit Card,Credit Card,2031-12-02,INR,Bengaluru,Yes
TXN709004,USR30891,MakeMyTrip,Travel booking,1328.34,Travel,expense,Credit Card,Credit Card,2031-12-02,INR,Bengaluru,No
TXN709005,USR30891,Reddy Estate - Landlord,Monthly house rent,20000,Housing & Rent,expense,Net Banking,Savings Account,2031-12-03,INR,Bengaluru,Yes
TXN709006,USR30891,YouTube Premium,Monthly subscription,149,Subscriptions,expense,Credit Card,Credit Card,2031-12-04,INR,Bengaluru,Yes
TXN709007,USR30891,BESCOM Electricity,Electricity bill payment,1339.39,Utilities,expense,UPI,Savings Account,2031-12-05,INR,Bengaluru,Yes
TXN709008,USR30891,Uber,Ride / fuel expense,645.43,Transportation,expense,Cash,Savings Account,2031-12-05,INR,Bengaluru,No
TXN709009,USR30891,ACT Fibernet,Broadband monthly bill,1099,Utilities,expense,UPI,Savings Account,2031-12-06,INR,Bengaluru,Yes
TXN709010,USR30891,BWSSB Water Bill,Water bill payment,269.41,Utilities,expense,Net Banking,Savings Account,2031-12-07,INR,Bengaluru,Yes
TXN709011,USR30891,Bajaj Finserv Laptop EMI,Laptop purchase EMI,4500,EMI,expense,Net Banking,Savings Account,2031-12-08,INR,Bengaluru,Yes
TXN709012,USR30891,Star Health Insurance,Health insurance premium,2200,Insurance,expense,Net Banking,Savings Account,2031-12-10,INR,Bengaluru,Yes
TXN709013,USR30891,RD Auto-Debit - ICICI Bank,Recurring deposit auto-transfer,3000,Savings,expense,Net Banking,Savings Account,2031-12-12,INR,Bengaluru,Yes
TXN709014,USR30891,Swiggy,Food order / dining,658.32,Food & Dining,expense,UPI,Savings Account,2031-12-14,INR,Bengaluru,No
TXN709015,USR30891,Namma Metro,Ride / fuel expense,41.45,Transportation,expense,Cash,Savings Account,2031-12-14,INR,Bengaluru,No
TXN709016,USR30891,Zerodha - SIP Mutual Fund,Monthly SIP investment,3500,Investment,expense,Net Banking,Savings Account,2031-12-15,INR,Bengaluru,Yes
TXN709017,USR30891,BigBasket,Grocery purchase,267.37,Groceries,expense,Debit Card,Savings Account,2031-12-15,INR,Bengaluru,No
TXN709018,USR30891,BookMyShow,Entertainment purchase,496.26,Entertainment,expense,UPI,Savings Account,2031-12-17,INR,Bengaluru,No
TXN709019,USR30891,Manyavar Wedding Collection,Wedding outfit shopping,12245.23,Shopping,expense,Credit Card,Credit Card,2031-12-18,INR,Bengaluru,No
TXN709020,USR30891,GST Payment - Freelance,Advance tax / GST payment,1746.86,Tax,expense,Net Banking,Savings Account,2031-12-20,INR,Bengaluru,Yes
TXN709021,USR30891,Grand Palace Banquet Hall,Wedding venue booking advance payment,33314.69,Other,expense,Net Banking,Savings Account,2031-12-20,INR,Bengaluru,No
TXN709022,USR30891,Upwork Client Payment,Freelance project payment received,9453.36,Freelancing,income,UPI,Savings Account,2031-12-21,INR,Bengaluru,No
TXN709023,USR30891,Coin DCX Staking Reward,Crypto staking reward credited,1023.62,Crypto Staking Yield,income,UPI,Savings Account,2031-12-21,INR,Bengaluru,Yes
TXN709024,USR30891,Royal Caterers,Wedding catering advance payment,11161.95,Other,expense,Net Banking,Savings Account,2031-12-25,INR,Bengaluru,No
TXN709025,USR30891,Ola Cabs,Ride / fuel expense,44.77,Transportation,expense,UPI,Savings Account,2031-12-25,INR,Bengaluru,No
TXN709026,USR30891,Tata 1mg,Pharmacy / clinic payment,890.11,Healthcare,expense,UPI,Savings Account,2031-12-30,INR,Bengaluru,No
